Meta Library ID,Started Date,Profile Image,Influencer Facebook Page,Ad Details,Video URL,Content Image URL,CTA Shop Now URL,Ad Company
Library ID: 1438007824577731,"Started running on Feb 12, 2026",https://scontent-lga3-2.xx.fbcdn.net/v/t39.35426-6/631277104_921942647033856_3374377770404771372_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=100&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=LYlH2MBsqfsQ7kNvwE4Ek3O&_nc_oc=AdnhLOc0I5p572Iaj0QxHo6QU4FrcmHS0sgQrQHZj-DT5MV7bP4F8s-kWtk2eOY56J6FIUTc0SeUjBaSVBEJObmI&_nc_zt=14&_nc_ht=scontent-lga3-2.xx&_nc_gid=jWRh9xMikzrloeZVT-ZRwA&oh=00_AfvtlmMsM9E7c8tQ94m4otDtuuKXJLgBdMNIe_QByoUckQ&oe=699E5ED8,https://www.facebook.com/amyjlittleson/,"🌟Thousands of rave reviews and freshly restocked - grab it before it's gone.Click the ""Shop Now"" button to buy!",,https://scontent-lga3-3.xx.fbcdn.net/v/t39.35426-6/632312989_1420962982980924_7634109085766483942_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=106&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=uoM9d1f-sigQ7kNvwHAINni&_nc_oc=AdmLUT_vVPkrx38nctGM25sIHXmzCONkr6Rfin8-1rh1tB2TbOwD2DVI-h02NzrK5z1pGAK4Nbnm2YuqmXIjg0gx&_nc_zt=14&_nc_ht=scontent-lga3-3.xx&_nc_gid=jWRh9xMikzrloeZVT-ZRwA&oh=00_Afu9ODEDZQofbZfmJnqckJgUPXpYHQM5UVBSMCZeJKWeYg&oe=699E68A7,https://l.facebook.com/l.php?u=https%3A%2F%2Famzn.markable.ai%2FGbovkswn%3Ffbclid%3DIwZXh0bgNhZW0CMTAAYnJpZBEyUmgySXZhYUtmc3puT09sWHNydGMGYXBwX2lkDzU0MTYzOTQ5Mzg4OTAyNQABHkWBglO8i6l5A4Sy_iSAm7VaYTns_I61BWThOuj3ZK_wZrXHiURq0ZBLiJ98_aem_tDnH6JjWzx1FTc98VnRCxA&h=ASWq4lA70Y8E8wXIR2WF5f93uRRt2ymiCGZ50mWsfi5iAqCZ1UQPH6oCvNuWI3eccmBWQWMGUdimaVOBdjMZ4dojSLr5Bage_Lnx84IuT0dpg_dpKIs5mZkZUeY9_vCGzzqN0aFD6Z5dBHgUodjeuDSI,
Library ID: 873298132366527,"Started running on Feb 12, 2026",https://scontent-lga3-2.xx.fbcdn.net/v/t39.35426-6/632958002_1814223945951438_1184938251958346779_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=100&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=vv_eKqIn5IsQ7kNvwEDZmgb&_nc_oc=Adm4Ry-1n8Ct5GXhFsFbIRAyRda0B-6zL99ABbUbG1nZQPqwDqjlB_xw_EjOJnd5ZqRjD0KBMPJEuGG9wxsDf-JE&_nc_zt=14&_nc_ht=scontent-lga3-2.xx&_nc_gid=GoMURgpXkEgrEde9s0EkJg&oh=00_AfuKOZkXqLKJyaoZIRPF6TVentv5Wwu57Pmc2IEQgg1Xuw&oe=699E58AC,https://www.facebook.com/amyjlittleson/,"🌟Thousands of rave reviews and freshly restocked - grab it before it's gone.Click the ""Shop Now"" button to buy!",,,https://l.facebook.com/l.php?u=https%3A%2F%2Famzn.markable.ai%2FGbovkswp%3Ffbclid%3DIwZXh0bgNhZW0CMTAAYnJpZBEyUmgySXZhYUtmc3puT09sWHNydGMGYXBwX2lkDzU0MTYzOTQ5Mzg4OTAyNQABHmd1HstMHZcF766JoRLfsCPqwnydt2PcB2GuY_HdCQbGzoCUWLYzQ3P3mxSr_aem_7hha4XKUpFVFr0kCc1DB3Q&h=ASWq4lA70Y8E8wXIR2WF5f93uRRt2ymiCGZ50mWsfi5iAqCZ1UQPH6oCvNuWI3eccmBWQWMGUdimaVOBdjMZ4dojSLr5Bage_Lnx84IuT0dpg_dpKIs5mZkZUeY9_vCGzzqN0aFD6Z5dBHgUodjeuDSI,
Library ID: 873298132366527,"Started running on Feb 12, 2026",https://scontent-lga3-2.xx.fbcdn.net/v/t39.35426-6/632958002_1814223945951438_1184938251958346779_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=100&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=vv_eKqIn5IsQ7kNvwEDZmgb&_nc_oc=Adm4Ry-1n8Ct5GXhFsFbIRAyRda0B-6zL99ABbUbG1nZQPqwDqjlB_xw_EjOJnd5ZqRjD0KBMPJEuGG9wxsDf-JE&_nc_zt=14&_nc_ht=scontent-lga3-2.xx&_nc_gid=GoMURgpXkEgrEde9s0EkJg&oh=00_AfuKOZkXqLKJyaoZIRPF6TVentv5Wwu57Pmc2IEQgg1Xuw&oe=699E58AC,https://www.facebook.com/amyjlittleson/,"🌟Thousands of rave reviews and freshly restocked - grab it before it's gone.Click the ""Shop Now"" button to buy!",,https://scontent-lga3-1.xx.fbcdn.net/v/t39.35426-6/634401220_789119143583029_7610165983973430005_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=108&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=FzhbVE9rzx4Q7kNvwEvz7qM&_nc_oc=Adm63dCNzu6GHOjlRYa1Ylla_H9NN_riDztTnAeUDpnlHcwcOYwnEjorQQtiWupdYJ13xGkc1J1hZUNJ0lvS98BF&_nc_zt=14&_nc_ht=scontent-lga3-1.xx&_nc_gid=GoMURgpXkEgrEde9s0EkJg&oh=00_Aft9SwEqEDaByqUq4iuTUe8Um0Iu2AmOZ3QABjURnb5_ng&oe=699E751D,https://l.facebook.com/l.php?u=https%3A%2F%2Famzn.markable.ai%2FGbovkswp%3Ffbclid%3DIwZXh0bgNhZW0CMTAAYnJpZBEyUmgySXZhYUtmc3puT09sWHNydGMGYXBwX2lkDzU0MTYzOTQ5Mzg4OTAyNQABHmd1HstMHZcF766JoRLfsCPqwnydt2PcB2GuY_HdCQbGzoCUWLYzQ3P3mxSr_aem_7hha4XKUpFVFr0kCc1DB3Q&h=ASWq4lA70Y8E8wXIR2WF5f93uRRt2ymiCGZ50mWsfi5iAqCZ1UQPH6oCvNuWI3eccmBWQWMGUdimaVOBdjMZ4dojSLr5Bage_Lnx84IuT0dpg_dpKIs5mZkZUeY9_vCGzzqN0aFD6Z5dBHgUodjeuDSI,
Library ID: 1183458336900961,"Started running on Feb 5, 2026",https://scontent-lga3-2.xx.fbcdn.net/v/t39.35426-6/625317543_1171009231522110_5285856298316174297_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=101&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=gn6QxWfs8W4Q7kNvwEdIc-f&_nc_oc=AdkfSNrq6kus_Ns4gXRzfnkTwfQumL9OwEjtQqe0rTgCs6jN_0rLMfwt-zkhNxGta-M-RgZyQX9bufBWpsljBdSB&_nc_zt=14&_nc_ht=scontent-lga3-2.xx&_nc_gid=tvjeylcogP2fKtaCYTaDZw&oh=00_Afus-kDlZS2uHQ40Cqvm1Ls9E48GU8APPwOTqQerLjO8uA&oe=699E6A4D,https://www.facebook.com/amyjlittleson/,POV: Elle Woods is all grown up & has an Amazon Prime account 🙆🏼‍♀️😉To shop her Amazon outfits: 🎀 Click the link in my bio OR 🎀 Comment the word LINKS on this post and everything will be sent to you in your Direct Messages!,,,https://l.facebook.com/l.php?u=https%3A%2F%2Famzn.markable.ai%2FGboq5BrN%3Ffbclid%3DIwZXh0bgNhZW0CMTAAYnJpZBEyUmgySXZhYUtmc3puT09sWHNydGMGYXBwX2lkDzU0MTYzOTQ5Mzg4OTAyNQABHvvljU7DdP8IyQ4x-jNXFpJi9dU8GmJkoLO7G3HHMLm-IjWmjSIgQzCoaa3g_aem_8FAp2D2906ZSgfqGkWXjRw&h=ASWq4lA70Y8E8wXIR2WF5f93uRRt2ymiCGZ50mWsfi5iAqCZ1UQPH6oCvNuWI3eccmBWQWMGUdimaVOBdjMZ4dojSLr5Bage_Lnx84IuT0dpg_dpKIs5mZkZUeY9_vCGzzqN0aFD6Z5dBHgUodjeuDSI,
Library ID: 2647281022304873,"Started running on Feb 6, 2026",https://scontent-lga3-1.xx.fbcdn.net/v/t39.35426-6/629333021_1622469672260041_316462867845966161_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=-Azdhtze6GYQ7kNvwGfHhXh&_nc_oc=Adm54_yTxctxc_IM5q1hteLDO22eSfH2PrjqrCbp-15r4AlkN-4dCVDEZJxcfOnJjUATbGLNIeUNn81LxojvwAQS&_nc_zt=14&_nc_ht=scontent-lga3-1.xx&_nc_gid=8LKGqTeD79iuWFlJDNC5FQ&oh=00_AfstWy-B82H8BDvfiZbSTmhS_cgp23-jGp5CIW0EF6ptEQ&oe=699E7C76,https://www.facebook.com/amyjlittleson/,"🔥Click the ""Shop Now"" button to buy now!",,https://scontent-lga3-1.xx.fbcdn.net/v/t39.35426-6/627392160_26076493461967123_1763630618815586722_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=108&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=EdRLr0qsz5IQ7kNvwHbmYw2&_nc_oc=Admyd1fKVOACJSxSadbaBbXLNQrfo0ARNAy0FjUhUor9ND1ftdywmekJaoSnBJesk1YClWXg0URobE1xRDFYvBk0&_nc_zt=14&_nc_ht=scontent-lga3-1.xx&_nc_gid=8LKGqTeD79iuWFlJDNC5FQ&oh=00_AftobIdfISYVi9kugS_TZyXyXeOtTOTxKxRwYGrNxj6Oeg&oe=699E6B00,https://l.facebook.com/l.php?u=https%3A%2F%2Famzn.markable.ai%2FGboq5Bzl%3Ffbclid%3DIwZXh0bgNhZW0CMTAAYnJpZBEyUmgySXZhYUtmc3puT09sWHNydGMGYXBwX2lkDzU0MTYzOTQ5Mzg4OTAyNQABHp1eg8voRo8XR2nxkkwkdnhxSRRFjpyxEt81djQZcJCbAU_sIDtolUf51m0N_aem_zU6biwsphC7uOig7KsKadA&h=ASWq4lA70Y8E8wXIR2WF5f93uRRt2ymiCGZ50mWsfi5iAqCZ1UQPH6oCvNuWI3eccmBWQWMGUdimaVOBdjMZ4dojSLr5Bage_Lnx84IuT0dpg_dpKIs5mZkZUeY9_vCGzzqN0aFD6Z5dBHgUodjeuDSI,
Library ID: 1298845732282220,"Started running on Dec 24, 2025",https://scontent-lga3-2.xx.fbcdn.net/v/t39.35426-6/604475288_1391409692618248_2099820130937823724_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=100&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=aleLXh1aQHQQ7kNvwGCeoZ9&_nc_oc=AdkoO66Zw_5RDQ0-PxEuP8-scIwjERvMMap9bNCmU7NMkBVQccTzNwjHa4byrR8l2M7Eo7ezN3R9wa67xm133R0G&_nc_zt=14&_nc_ht=scontent-lga3-2.xx&_nc_gid=NefyQ6YJIFLI9adSqPIP8g&oh=00_AfuBbHW21LnD8G3jE2OosJrro1LVG8AHO3fu06yabh4SKg&oe=699E7DB1,https://www.facebook.com/AndreaJeanCo/,"Amazon Travel Must-Haves Everyone is Raving About! ✈️Click [Shop Now] button to buy now! ✨Traveling as a busy mom of 4 means I need things that actually make life easier—not harder. ✈️ From must-have organizers to comfort essentials that keep everyone happy (and me sane), these Amazon travel finds have been absolute game changers for our trips. Less stress, more smooth moments, and way better packing wins. If you’re traveling anytime soon, you’re going to want these in your carry-on.Thank you for being here 💕 Andrea#AmazonTravelFinds #BusyMomLife #TravelMadeEasy #MomTravelEssentials #AmazonMustHaves",,https://scontent-lga3-2.xx.fbcdn.net/v/t39.35426-6/605533693_880262844556161_6208584427535933127_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=109&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=yoQF0XyTVyUQ7kNvwFPoczd&_nc_oc=AdlxpABRNZnMM9QqAZMykobcbRjiiQPX-TBtIURss2RpkRSi2yQ5NgtsUdqT56waOSFBXCan4940LSoOvDXEt2Vq&_nc_zt=14&_nc_ht=scontent-lga3-2.xx&_nc_gid=NefyQ6YJIFLI9adSqPIP8g&oh=00_Aft57dY0yFlYZrHlGfc3-CN-WTwPOz6Gvqs252r32SNc2w&oe=699E7735,https://l.facebook.com/l.php?u=https%3A%2F%2Famzn.markable.ai%2FGbakyR4I%3Ffbclid%3DIwZXh0bgNhZW0CMTAAYnJpZBEyUmgySXZhYUtmc3puT09sWHNydGMGYXBwX2lkDzU0MTYzOTQ5Mzg4OTAyNQABHkWBglO8i6l5A4Sy_iSAm7VaYTns_I61BWThOuj3ZK_wZrXHiURq0ZBLiJ98_aem_tDnH6JjWzx1FTc98VnRCxA&h=ASWq4lA70Y8E8wXIR2WF5f93uRRt2ymiCGZ50mWsfi5iAqCZ1UQPH6oCvNuWI3eccmBWQWMGUdimaVOBdjMZ4dojSLr5Bage_Lnx84IuT0dpg_dpKIs5mZkZUeY9_vCGzzqN0aFD6Z5dBHgUodjeuDSI,Markable US 2025 06
Library ID: 1351939446706249,"Started running on Dec 29, 2025",https://scontent-lga3-1.xx.fbcdn.net/v/t39.35426-6/603878632_886546233966869_530862640001473522_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=N7u_3u0iMtQQ7kNvwHAp6UH&_nc_oc=AdmH0zamVpgJCcFDY879qnqPmjMcY9ZOF2s2Hb5889_msEOMZbmnxbOSoLrawPT1e5e02d4cGQQUySChHlUT4QPo&_nc_zt=14&_nc_ht=scontent-lga3-1.xx&_nc_gid=Mcdwy3kSMRZMLIqUQiJjEg&oh=00_Afu73JKNFCrmdF9h5VOBPd8ZqDWNtE8ASD-SvuZ2wEe9qg&oe=699E67C2,https://www.facebook.com/AndreaJeanCo/,"🔥Click [Shop Now] button to buy now! ✨🧼 My Eco-Friendly Cleaning Hero: Shadazzle Natural All-Purpose Cleaner! 🍋I just discovered this AMAZING eco-friendly cleaning solution that’s revolutionizing how I tackle household cleaning!🌟 Why I’m Obsessed:�* 100% Natural Ingredients: Made with clay, vegetal oil, vegetal glycerin, and lemon fragrance. No harmful chemicals or phosphates! 🌿�* Versatile Cleaning Power: Works on metals, ceramics, porcelain, marble, wood, and more. From stainless steel to car wheels, nothing is off-limits! 💎�* One-Step Wonder: Cleans AND polishes without scratching or leaving streaks. Goodbye, multiple cleaning products! ✨�* Eco-Friendly & Economical: One tub lasts longer than traditional liquid detergents, saving you money and reducing waste! 💚�Pro Tip: Wet the included sponge, rub it on the product to create foam, and wipe clean with a dry towel. It’s that simple!Who else is ready to revolutionize their cleaning routine? ��Drop a 🧽 in the comments if you’re joining the Shadazzle revolution! ��📲 Follow @AndreaJeanCleaning for more home hacks, cleaning tools, and Amazon gems that actually work.�Was this helpful?�Thank you for being here 💕xo, Andrea #EcoClean #NaturalCleaning #AmazonFind� #HomeEssentials#HomeUpgrade �#amazonfinds #amazonfind #amazonhome #amazonmusthaves #amazoncleaning #cleaninghacks #cleaningtips #cleaningmotivation",https://video-lga3-1.xx.fbcdn.net/o1/v/t2/f2/m412/AQNuWF4R2lNzpXRsTBXC-FSIIV1t1WrzCc6GTWoJphMaKWnzi5Vt2sEPaVJeEtT66_k6t_B2QLNk8ZYWgUNKI6FpNXtCYXyTQA1O2RWSBA.mp4?_nc_cat=102&_nc_sid=8bf8fe&_nc_ht=video-lga3-1.xx.fbcdn.net&_nc_ohc=OcdnBMPcCAMQ7kNvwERpeaM&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuMzYwLnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6ODU3NjgxNzczOTIxNTA2LCJhc3NldF9hZ2VfZGF5cyI6NTMsInZpX3VzZWNhc2VfaWQiOjEwMTIzLCJkdXJhdGlvbl9zIjoyNCwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&_nc_gid=Mcdwy3kSMRZMLIqUQiJjEg&_nc_zt=28&oh=00_AftrLbFIhLtUjMyYCovA7x2sWdck1LM-onZTR1WVyWQGuQ&oe=699E644C,,https://l.facebook.com/l.php?u=https%3A%2F%2Famzn.markable.ai%2FGbam5ivV%3Ffbclid%3DIwZXh0bgNhZW0CMTAAYnJpZBEyUmgySXZhYUtmc3puT09sWHNydGMGYXBwX2lkDzU0MTYzOTQ5Mzg4OTAyNQABHpJoRNGaVEKMttdMiGdL4_fpGKqPfj9r8TOoTYAb5EUgmKjz_V59ZOSdTJPq_aem_WdX9GgqupLrlgMGF_5HKRA&h=ASWq4lA70Y8E8wXIR2WF5f93uRRt2ymiCGZ50mWsfi5iAqCZ1UQPH6oCvNuWI3eccmBWQWMGUdimaVOBdjMZ4dojSLr5Bage_Lnx84IuT0dpg_dpKIs5mZkZUeY9_vCGzzqN0aFD6Z5dBHgUodjeuDSI,Markable US 2025 06
Library ID: 1180103487664396,"Started running on Dec 31, 2025",https://scontent-lga3-3.xx.fbcdn.net/v/t39.35426-6/605112839_823948540689554_4383277166440035183_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=104&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=GkCnS2XHvFgQ7kNvwHKvl5l&_nc_oc=AdlTr-A1aQasUEAMksB68LIrafilmeK1R4SdpdzCWR0k983pS_ZgbboAvNiOF7W5z_w4k31clsYT7FgNXm0iXGnT&_nc_zt=14&_nc_ht=scontent-lga3-3.xx&_nc_gid=e5IO2YMJjOn7OC-yIfeukA&oh=00_AfusitIbHlBs9dldC_8GT7jY9uwIbRALEW-jA8jRITz5zA&oe=699E5DE2,https://www.facebook.com/AndreaJeanCo/,"Winter white outfit inspo! ✨❄️ If watching from Instagram comment SHOP and I’II send you a DM with a link to shop these outfits details. 💌 Must be following @andreajeanco for this to work. You can also head to my stories or my bio where everything is linked 🔗If watching from Facebook, simply click the link below 🔗👇The perfect Christmas Day outfit for all of my beige/neutral lovers 🤍 Everything is from Amazon and prime shipping!Thank you for being here 💕 Andrea🔗SHOP NOW 🔗  neutral girl, neutral colors, neutral outfit, neutral Christmas, aesthetic, beige aesthetic, beige outfit, Amazon fashion, affordable fashion, millennial outfit, millennial fashion, women’s fashion, millennial mom, beige outfit, Christmas outfit idea, Christmas outfit#neutralgirl #neutralaesthetic #beigeaesthetic #beigemom #neutraloutfit millennialmom millennialfashion millennialoutfit outfitinspo christmas christmasoutfits holidayoutfit winterphotoshoot winteroutfit womensfashion",https://video-lga3-2.xx.fbcdn.net/o1/v/t2/f2/m412/AQMj_nngLpHC0sNAyE2fa9Kry5D6idFVMnCxraeHFNEujGr1QRcDpI-P19KjnLBULOk7LIDKSXEjVGGxg-XxC2aErnLkNHdSg1vKPs0fXw.mp4?_nc_cat=101&_nc_sid=8bf8fe&_nc_ht=video-lga3-2.xx.fbcdn.net&_nc_ohc=oncdOM2mQJUQ7kNvwGF5A-U&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuMzYwLnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6MTE5NzA4OTM1MTk2NDk2OCwiYXNzZXRfYWdlX2RheXMiOjU5LCJ2aV91c2VjYXNlX2lkIjoxMDEyMywiZHVyYXRpb25fcyI6MTYsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&_nc_gid=e5IO2YMJjOn7OC-yIfeukA&_nc_zt=28&oh=00_AftLiKDazEHlv1rAnNHZogGN1j5CzOmdxgXk_QmgGvKJ9Q&oe=699E51BD,,https://l.facebook.com/l.php?u=https%3A%2F%2Famzn.markable.ai%2FGbaigXMm%3Ffbclid%3DIwZXh0bgNhZW0CMTAAYnJpZBEyUmgySXZhYUtmc3puT09sWHNydGMGYXBwX2lkDzU0MTYzOTQ5Mzg4OTAyNQABHu-RSauF6v9cLTHh36PwiqRTdeUjnsURH8E_WIf5PueLo1hJfOeSHpg_Uflk_aem_LFith7eGPN682KEQyiXLaQ&h=ASWq4lA70Y8E8wXIR2WF5f93uRRt2ymiCGZ50mWsfi5iAqCZ1UQPH6oCvNuWI3eccmBWQWMGUdimaVOBdjMZ4dojSLr5Bage_Lnx84IuT0dpg_dpKIs5mZkZUeY9_vCGzzqN0aFD6Z5dBHgUodjeuDSI,
Library ID: 1425062628994672,"Started running on Feb 11, 2026",https://scontent-lga3-1.xx.fbcdn.net/v/t39.35426-6/629446264_4361973230684676_7965217725112489800_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=8KiUlv36IgQQ7kNvwGj5qqU&_nc_oc=AdlxMMMQKgjfgo3bukel8qTlahV6dbMFvj6SdUawmZErrZYpWfeUQpLsa_ito1OBYeqk1iag-sB0VhhfdrJNRjuB&_nc_zt=14&_nc_ht=scontent-lga3-1.xx&_nc_gid=7ZwcETfv3q1KEyMamlV3tw&oh=00_AfvSrFQwIoqWB5ooWNJAakWH80hsE5OfwjmrlAkoM0HmHA&oe=699E7547,https://www.facebook.com/AndreaJeanCo/,"Strawberry milkshake Lululemon look for less from Amazon! 🍓This beautiful baby pink is perfect for spring.  Each of these quality athleisure pieces comes in multiple colors too. Click [Shop Now] button to buy now! ✨Amazon fashion, affordable fashion, Lululemon strawberry milkshake, baby pink clothing, activewear, gym clothes, gym wear, define jacket#babypink #activewear #strawberrymilkshake #athleisurewear #afforɗablefashionStrawberry milkshake LululemonStrawberry milkshake fashion Strawberry milkshake lululemon look for less dupesStrawberry milkshake haul - lululemon look for lessLululemon best sellers look for lessBaby pink Light pink Chic winter airport & plane outfitsTravel outfits for women - practical, polished & travel ready Sneaky chic - travel outfits that are so comfy Long flight outfits to wear while women sit for hoursWomen’s travel outfit",https://video-lga3-3.xx.fbcdn.net/o1/v/t2/f2/m412/AQOhhQr4F0RTLAFmILBLawOzArwmBRwPSwK8_gPkWKMqnJQ7pHmjHgQIjVemIH_lUVvVwvfoIePGyBS8Dg6m2rW23s5mTFQKmPxleYeyaw.mp4?_nc_cat=110&_nc_sid=8bf8fe&_nc_ht=video-lga3-3.xx.fbcdn.net&_nc_ohc=UqhKbAWtFwIQ7kNvwEnMQUK&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuMzYwLnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6MjgwOTc4MzU2NjA0MzA4NywiYXNzZXRfYWdlX2RheXMiOjksInZpX3VzZWNhc2VfaWQiOjEwMTIzLCJkdXJhdGlvbl9zIjoxMiwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&_nc_gid=7ZwcETfv3q1KEyMamlV3tw&_nc_zt=28&oh=00_Afvr1uzYz56WIoym-A_XjPe_-6Vmma_1N_-6xRo1yaUVrQ&oe=699E5C78,,https://l.facebook.com/l.php?u=https%3A%2F%2Famzn.markable.ai%2FGbotVCV6%3Ffbclid%3DIwZXh0bgNhZW0CMTAAYnJpZBEyUmgySXZhYUtmc3puT09sWHNydGMGYXBwX2lkDzU0MTYzOTQ5Mzg4OTAyNQABHu-RSauF6v9cLTHh36PwiqRTdeUjnsURH8E_WIf5PueLo1hJfOeSHpg_Uflk_aem_LFith7eGPN682KEQyiXLaQ&h=ASWq4lA70Y8E8wXIR2WF5f93uRRt2ymiCGZ50mWsfi5iAqCZ1UQPH6oCvNuWI3eccmBWQWMGUdimaVOBdjMZ4dojSLr5Bage_Lnx84IuT0dpg_dpKIs5mZkZUeY9_vCGzzqN0aFD6Z5dBHgUodjeuDSI,Markable US 2025 06
Library ID: 1378874603920146,"Started running on Feb 15, 2026",https://scontent-lga3-2.xx.fbcdn.net/v/t39.35426-6/633380013_1803467270271939_3050016744405269328_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=EETQAx8Fk0MQ7kNvwHUDVhL&_nc_oc=AdmeVqBF9vYWqRBk10Rq1NhZaH7nTwvumgjeR4jIAJ0tYFJAdUN0ax0swyqGubwEayEeFfrqwmp_OYdZDYppJfFH&_nc_zt=14&_nc_ht=scontent-lga3-2.xx&_nc_gid=_yjpmz1xJ2xo12y6zy4zWA&oh=00_AfuNCY-kIVK7PZ_pcwItgAJjfB1rPBa5Rtl5oYU54hCWVQ&oe=699E6749,https://www.facebook.com/AndreaJeanCo/,"The most beautiful spring romantic knit tops from Amazon! The tops pair perfectly with dark wash denim, high rise wide leg jeans, brooches, lace trim & more.  Perfect for a date night too 🌸Click [Shop Now] button to buy now! ✨#amazonfashion #romanticknits #springfashion #stylefashion #styleover40 Elegant blouses, cardigans, romantic details, puff sleeves, lace trim, feminine, comfy knits for women, women romantic clothing, romantic knitwear, romantic and feminine knits, spring fashion, spring knitwear, sweaters, elegant clothes patterns, women romantic knit fashion clothes, romantic knit fashion clothes for ladies, for love and lemons cardigan",https://video-lga3-2.xx.fbcdn.net/o1/v/t2/f2/m412/AQM7oJY5xD-WFdymEeey5aGLEk3OEb1gvuGavM50KPKSvMF6FdjtpjdmfYTayjMxg738LCORPFQOEOjd-Pl5ecoAfH_mDt0n37lC_6sTbw.mp4?_nc_cat=100&_nc_sid=8bf8fe&_nc_ht=video-lga3-2.xx.fbcdn.net&_nc_ohc=wyzV3Ff6xIkQ7kNvwF_hNnZ&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuMzYwLnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6MjY1MzM5MDc5NTAzODMxNywiYXNzZXRfYWdlX2RheXMiOjUsInZpX3VzZWNhc2VfaWQiOjEwMTIzLCJkdXJhdGlvbl9zIjoxMCwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&_nc_gid=_yjpmz1xJ2xo12y6zy4zWA&_nc_zt=28&oh=00_AfvByYLU-zLpKal4c8lf2exuB2HMlrDfpbFcWAtAFpIAzw&oe=699E4EDA,,https://l.facebook.com/l.php?u=https%3A%2F%2Famzn.markable.ai%2FGboucDqL%3Ffbclid%3DIwZXh0bgNhZW0CMTAAYnJpZBEyUmgySXZhYUtmc3puT09sWHNydGMGYXBwX2lkDzU0MTYzOTQ5Mzg4OTAyNQABHmd1HstMHZcF766JoRLfsCPqwnydt2PcB2GuY_HdCQbGzoCUWLYzQ3P3mxSr_aem_7hha4XKUpFVFr0kCc1DB3Q&h=ASWq4lA70Y8E8wXIR2WF5f93uRRt2ymiCGZ50mWsfi5iAqCZ1UQPH6oCvNuWI3eccmBWQWMGUdimaVOBdjMZ4dojSLr5Bage_Lnx84IuT0dpg_dpKIs5mZkZUeY9_vCGzzqN0aFD6Z5dBHgUodjeuDSI,Markable US 2025 06
